"zip","city"
75252,"Dallas-Fort Worth-Arlington, TX (Metro)"
75253,"Dallas-Fort Worth-Arlington, TX (Metro)"
75254,"Dallas-Fort Worth-Arlington, TX (Metro)"
75270,"Dallas-Fort Worth-Arlington, TX (Metro)"
75287,"Dallas-Fort Worth-Arlington, TX (Metro)"
75390,"Dallas-Fort Worth-Arlington, TX (Metro)"
75401,"Dallas-Fort Worth-Arlington, TX (Metro)"
75402,"Dallas-Fort Worth-Arlington, TX (Metro)"
75407,"Dallas-Fort Worth-Arlington, TX (Metro)"
75409,"Dallas-Fort Worth-Arlington, TX (Metro)"
75410, 
75411,"Paris, TX (Micro)"
75412, 
75413,"Bonham, TX (Micro)"
75414,"Sherman-Denison, TX (Metro)"
75415, 
75416,"Paris, TX (Micro)"
75417, 
75418,"Bonham, TX (Micro)"
75420,"Sulphur Springs, TX (Micro)"
75421,"Paris, TX (Micro)"
75422,"Dallas-Fort Worth-Arlington, TX (Metro)"
75423,"Bonham, TX (Micro)"
75423,"Dallas-Fort Worth-Arlington, TX (Metro)"
75424,"Bonham, TX (Micro)"
75424,"Dallas-Fort Worth-Arlington, TX (Metro)"
75426, 
75428, 
75428,"Dallas-Fort Worth-Arlington, TX (Metro)"
75431, 
75431,"Sulphur Springs, TX (Micro)"
75432, 
75433,"Sulphur Springs, TX (Micro)"
75435, 
75435,"Paris, TX (Micro)"
75436, 
75436,"Paris, TX (Micro)"
75437,"Sulphur Springs, TX (Micro)"
75438,"Bonham, TX (Micro)"
75439,"Bonham, TX (Micro)"
75440, 
75441, 
75442,"Dallas-Fort Worth-Arlington, TX (Metro)"
75446,"Bonham, TX (Micro)"
75446,"Paris, TX (Micro)"
75447,"Bonham, TX (Micro)"
75448, 
75449,"Bonham, TX (Micro)"
75449,"Dallas-Fort Worth-Arlington, TX (Metro)"
75450, 
75451, 
75452,"Bonham, TX (Micro)"
75452,"Dallas-Fort Worth-Arlington, TX (Metro)"
75453, 
75453,"Dallas-Fort Worth-Arlington, TX (Metro)"
75453,"Sulphur Springs, TX (Micro)"
75454,"Dallas-Fort Worth-Arlington, TX (Metro)"
75455, 
75455,"Mount Pleasant, TX (Micro)"
75457, 
75459,"Sherman-Denison, TX (Metro)"
75460,"Paris, TX (Micro)"
75462,"Paris, TX (Micro)"
75468,"Paris, TX (Micro)"
75469, 
75469,"Bonham, TX (Micro)"
75470,"Paris, TX (Micro)"
75471, 
75471,"Sulphur Springs, TX (Micro)"
75472, 
75472,"Sulphur Springs, TX (Micro)"
75473,"Paris, TX (Micro)"
75474,"Dallas-Fort Worth-Arlington, TX (Metro)"
75475,"Bonham, TX (Micro)"
75476,"Bonham, TX (Micro)"
75477,"Paris, TX (Micro)"
75478, 
75478,"Sulphur Springs, TX (Micro)"
75479,"Bonham, TX (Micro)"
75480, 
75481, 
75481,"Sulphur Springs, TX (Micro)"
75482,"Sulphur Springs, TX (Micro)"
75486,"Paris, TX (Micro)"
75487, 
75487,"Mount Pleasant, TX (Micro)"
75488,"Bonham, TX (Micro)"
75489,"Sherman-Denison, TX (Metro)"
75490,"Bonham, TX (Micro)"
75490,"Sherman-Denison, TX (Metro)"
75491,"Bonham, TX (Micro)"
75491,"Dallas-Fort Worth-Arlington, TX (Metro)"
75491,"Sherman-Denison, TX (Metro)"
75492,"Bonham, TX (Micro)"
75493,"Mount Pleasant, TX (Micro)"
75494, 
75494,"Longview, TX (Metro)"
75494,"Sulphur Springs, TX (Micro)"
75495,"Dallas-Fort Worth-Arlington, TX (Metro)"
75495,"Sherman-Denison, TX (Metro)"
75496,"Bonham, TX (Micro)"
75496,"Dallas-Fort Worth-Arlington, TX (Metro)"
75497, 
75497,"Sulphur Springs, TX (Micro)"
75501,"Texarkana, TX-AR (Metro)"
75503,"Texarkana, TX-AR (Metro)"
75550, 
75551, 
75554, 
75554,"Texarkana, TX-AR (Metro)"
75555, 
75556, 
75558,"Mount Pleasant, TX (Micro)"
75559,"Texarkana, TX-AR (Metro)"
75560, 
75561,"Texarkana, TX-AR (Metro)"
75562, 
75563, 
75565, 
75566, 
75567,"Texarkana, TX-AR (Metro)"
75568, 
75569,"Texarkana, TX-AR (Metro)"
75570,"Texarkana, TX-AR (Metro)"
75571, 
75571,"Mount Pleasant, TX (Micro)"
75572, 
75573,"Texarkana, TX-AR (Metro)"
75574,"Texarkana, TX-AR (Metro)"
75601,"Longview, TX (Metro)"
75601,"Marshall, TX (Micro)"
75602,"Longview, TX (Metro)"
75602,"Marshall, TX (Micro)"
75603,"Longview, TX (Metro)"
75604,"Longview, TX (Metro)"
75605,"Longview, TX (Metro)"
75605,"Marshall, TX (Micro)"
75630, 
75631, 
75633, 
75638, 
75639, 
75640, 
75640,"Longview, TX (Metro)"
75640,"Marshall, TX (Micro)"
75641,"Longview, TX (Metro)"
75642,"Marshall, TX (Micro)"
75643, 
75644,"Longview, TX (Metro)"
75645,"Longview, TX (Metro)"
75647,"Longview, TX (Metro)"
75647,"Tyler, TX (Metro)"
75650,"Marshall, TX (Micro)"
75651, 
75651,"Marshall, TX (Micro)"
75652,"Longview, TX (Metro)"
75654,"Jacksonville, TX (Micro)"
75654,"Longview, TX (Metro)"
75656, 
75657, 
75657,"Marshall, TX (Micro)"
75661,"Marshall, TX (Micro)"
75662,"Longview, TX (Metro)"
75662,"Tyler, TX (Metro)"
75667,"Longview, TX (Metro)"
75668, 
75669, 
75669,"Longview, TX (Metro)"
75670,"Marshall, TX (Micro)"
75672,"Marshall, TX (Micro)"
75681,"Longview, TX (Metro)"
75682,"Longview, TX (Metro)"
75683, 
75683,"Longview, TX (Metro)"
75684,"Longview, TX (Metro)"
75684,"Tyler, TX (Metro)"
75686, 
75686,"Longview, TX (Metro)"
75686,"Mount Pleasant, TX (Micro)"
75691, 
75691,"Longview, TX (Metro)"
75692,"Marshall, TX (Micro)"
75693,"Longview, TX (Metro)"
75701,"Tyler, TX (Metro)"
75702,"Tyler, TX (Metro)"
75703,"Tyler, TX (Metro)"
75704,"Tyler, TX (Metro)"
75705,"Tyler, TX (Metro)"
75706,"Tyler, TX (Metro)"
75707,"Tyler, TX (Metro)"
75708,"Tyler, TX (Metro)"
75709,"Tyler, TX (Metro)"
75750,"Tyler, TX (Metro)"
75751,"Athens, TX (Micro)"
75751,"Palestine, TX (Micro)"
75752, 
75752,"Athens, TX (Micro)"
75754, 
75755, 
75755,"Longview, TX (Metro)"
75756, 
75756,"Athens, TX (Micro)"
75757,"Jacksonville, TX (Micro)"
75757,"Tyler, TX (Metro)"
75758, 
75758,"Athens, TX (Micro)"
75759,"Jacksonville, TX (Micro)"
75760,"Longview, TX (Metro)"
75760,"Nacogdoches, TX (Micro)"
75762,"Tyler, TX (Metro)"
75763,"Athens, TX (Micro)"
75763,"Palestine, TX (Micro)"
75764,"Jacksonville, TX (Micro)"
75765, 
75765,"Longview, TX (Metro)"
75766,"Jacksonville, TX (Micro)"
75770,"Athens, TX (Micro)"
75771,"Tyler, TX (Metro)"
75773, 
75773,"Tyler, TX (Metro)"
75778, 
75778,"Athens, TX (Micro)"
75779,"Palestine, TX (Micro)"
75780,"Jacksonville, TX (Micro)"
75783, 
75784,"Jacksonville, TX (Micro)"
75784,"Longview, TX (Metro)"
75785,"Jacksonville, TX (Micro)"
75788,"Nacogdoches, TX (Micro)"
75789,"Jacksonville, TX (Micro)"
75789,"Longview, TX (Metro)"
75789,"Tyler, TX (Metro)"
75790, 
75790,"Tyler, TX (Metro)"
75791,"Tyler, TX (Metro)"
75792,"Tyler, TX (Metro)"
75801,"Palestine, TX (Micro)"
75803,"Palestine, TX (Micro)"
75831, 
75832,"Palestine, TX (Micro)"
75833, 
75835, 
75838, 
75839, 
75839,"Palestine, TX (Micro)"
75840, 
75844, 
75844,"Palestine, TX (Micro)"
75845,"Huntsville, TX (Micro)"
75846, 
75847, 
75847,"Huntsville, TX (Micro)"
75848, 
75849, 
75850, 
75851, 
75851,"Huntsville, TX (Micro)"
75852, 
75852,"Huntsville, TX (Micro)"
75853,"Palestine, TX (Micro)"
75855, 
75856, 
75856,"Huntsville, TX (Micro)"
75858, 
75859, 
75859,"Corsicana, TX (Micro)"
75860, 
75861,"Palestine, TX (Micro)"
75862,"Huntsville, TX (Micro)"
75901,"Lufkin, TX (Micro)"
75904,"Huntsville, TX (Micro)"
75904,"Lufkin, TX (Micro)"
75925,"Jacksonville, TX (Micro)"
75926,"Huntsville, TX (Micro)"
75928,"Beaumont-Port Arthur, TX (Metro)"
75929, 
75930, 
75931, 
75932,"Beaumont-Port Arthur, TX (Metro)"
75933, 
75933,"Beaumont-Port Arthur, TX (Metro)"
75934, 
75935, 
75936, 
75937,"Nacogdoches, TX (Micro)"
75938, 
75939, 
75941,"Lufkin, TX (Micro)"
75942, 
75943,"Nacogdoches, TX (Micro)"
75944,"Nacogdoches, TX (Micro)"
75946,"Longview, TX (Metro)"
75946,"Nacogdoches, TX (Micro)"
75948, 
75948,"Beaumont-Port Arthur, TX (Metro)"
75949,"Lufkin, TX (Micro)"
75951, 
75951,"Beaumont-Port Arthur, TX (Metro)"
75954, 
75956, 
75956,"Beaumont-Port Arthur, TX (Metro)"
75959, 
75960, 
75961,"Nacogdoches, TX (Micro)"
75962,"Nacogdoches, TX (Micro)"
75964,"Nacogdoches, TX (Micro)"
75965,"Nacogdoches, TX (Micro)"
75966,"Beaumont-Port Arthur, TX (Metro)"
75968, 
75969,"Jacksonville, TX (Micro)"
75969,"Lufkin, TX (Micro)"
75972, 
75973, 
75974, 
75975, 
75975,"Longview, TX (Metro)"
75976,"Jacksonville, TX (Micro)"
75977,"Beaumont-Port Arthur, TX (Metro)"
75978,"Nacogdoches, TX (Micro)"
75979, 
75980, 
75980,"Lufkin, TX (Micro)"
76001,"Dallas-Fort Worth-Arlington, TX (Metro)"
76002,"Dallas-Fort Worth-Arlington, TX (Metro)"
76006,"Dallas-Fort Worth-Arlington, TX (Metro)"
76008,"Dallas-Fort Worth-Arlington, TX (Metro)"
76009,"Dallas-Fort Worth-Arlington, TX (Metro)"
76010,"Dallas-Fort Worth-Arlington, TX (Metro)"
76011,"Dallas-Fort Worth-Arlington, TX (Metro)"
76012,"Dallas-Fort Worth-Arlington, TX (Metro)"
76013,"Dallas-Fort Worth-Arlington, TX (Metro)"
76014,"Dallas-Fort Worth-Arlington, TX (Metro)"
76015,"Dallas-Fort Worth-Arlington, TX (Metro)"
76016,"Dallas-Fort Worth-Arlington, TX (Metro)"
76017,"Dallas-Fort Worth-Arlington, TX (Metro)"
76018,"Dallas-Fort Worth-Arlington, TX (Metro)"
76020,"Dallas-Fort Worth-Arlington, TX (Metro)"
76021,"Dallas-Fort Worth-Arlington, TX (Metro)"
76022,"Dallas-Fort Worth-Arlington, TX (Metro)"
76023,"Dallas-Fort Worth-Arlington, TX (Metro)"
76028,"Dallas-Fort Worth-Arlington, TX (Metro)"
76031,"Dallas-Fort Worth-Arlington, TX (Metro)"
76033,"Dallas-Fort Worth-Arlington, TX (Metro)"
76034,"Dallas-Fort Worth-Arlington, TX (Metro)"
76035,"Dallas-Fort Worth-Arlington, TX (Metro)"
76036,"Dallas-Fort Worth-Arlington, TX (Metro)"
76039,"Dallas-Fort Worth-Arlington, TX (Metro)"
76040,"Dallas-Fort Worth-Arlington, TX (Metro)"
76041,"Dallas-Fort Worth-Arlington, TX (Metro)"
76043, 
76043,"Dallas-Fort Worth-Arlington, TX (Metro)"
76044,"Dallas-Fort Worth-Arlington, TX (Metro)"
76048,"Dallas-Fort Worth-Arlington, TX (Metro)"
76049,"Dallas-Fort Worth-Arlington, TX (Metro)"
76050, 
76050,"Dallas-Fort Worth-Arlington, TX (Metro)"
76051,"Dallas-Fort Worth-Arlington, TX (Metro)"
76052,"Dallas-Fort Worth-Arlington, TX (Metro)"
76053,"Dallas-Fort Worth-Arlington, TX (Metro)"
76054,"Dallas-Fort Worth-Arlington, TX (Metro)"
76055, 
76058,"Dallas-Fort Worth-Arlington, TX (Metro)"
76059,"Dallas-Fort Worth-Arlington, TX (Metro)"
76060,"Dallas-Fort Worth-Arlington, TX (Metro)"
76061,"Dallas-Fort Worth-Arlington, TX (Metro)"
76063,"Dallas-Fort Worth-Arlington, TX (Metro)"
76064,"Dallas-Fort Worth-Arlington, TX (Metro)"
76065,"Dallas-Fort Worth-Arlington, TX (Metro)"
76066,"Dallas-Fort Worth-Arlington, TX (Metro)"
76066,"Mineral Wells, TX (Micro)"
76067,"Dallas-Fort Worth-Arlington, TX (Metro)"
76067,"Mineral Wells, TX (Micro)"
76070,"Dallas-Fort Worth-Arlington, TX (Metro)"
76071,"Dallas-Fort Worth-Arlington, TX (Metro)"
76073,"Dallas-Fort Worth-Arlington, TX (Metro)"
76077,"Dallas-Fort Worth-Arlington, TX (Metro)"
76078,"Dallas-Fort Worth-Arlington, TX (Metro)"
76082,"Dallas-Fort Worth-Arlington, TX (Metro)"
76084,"Dallas-Fort Worth-Arlington, TX (Metro)"
76085,"Dallas-Fort Worth-Arlington, TX (Metro)"
76086,"Dallas-Fort Worth-Arlington, TX (Metro)"
76087,"Dallas-Fort Worth-Arlington, TX (Metro)"
76088,"Dallas-Fort Worth-Arlington, TX (Metro)"
76092,"Dallas-Fort Worth-Arlington, TX (Metro)"
76093, 
76093,"Dallas-Fort Worth-Arlington, TX (Metro)"
76102,"Dallas-Fort Worth-Arlington, TX (Metro)"
76103,"Dallas-Fort Worth-Arlington, TX (Metro)"
76104,"Dallas-Fort Worth-Arlington, TX (Metro)"
76105,"Dallas-Fort Worth-Arlington, TX (Metro)"
76106,"Dallas-Fort Worth-Arlington, TX (Metro)"
76107,"Dallas-Fort Worth-Arlington, TX (Metro)"
76108,"Dallas-Fort Worth-Arlington, TX (Metro)"
76109,"Dallas-Fort Worth-Arlington, TX (Metro)"
76110,"Dallas-Fort Worth-Arlington, TX (Metro)"
76111,"Dallas-Fort Worth-Arlington, TX (Metro)"
76112,"Dallas-Fort Worth-Arlington, TX (Metro)"
76114,"Dallas-Fort Worth-Arlington, TX (Metro)"
76115,"Dallas-Fort Worth-Arlington, TX (Metro)"
76116,"Dallas-Fort Worth-Arlington, TX (Metro)"
76117,"Dallas-Fort Worth-Arlington, TX (Metro)"
76118,"Dallas-Fort Worth-Arlington, TX (Metro)"
76119,"Dallas-Fort Worth-Arlington, TX (Metro)"
76120,"Dallas-Fort Worth-Arlington, TX (Metro)"
76123,"Dallas-Fort Worth-Arlington, TX (Metro)"
76126,"Dallas-Fort Worth-Arlington, TX (Metro)"
76127,"Dallas-Fort Worth-Arlington, TX (Metro)"
76129,"Dallas-Fort Worth-Arlington, TX (Metro)"
76131,"Dallas-Fort Worth-Arlington, TX (Metro)"
76132,"Dallas-Fort Worth-Arlington, TX (Metro)"
76133,"Dallas-Fort Worth-Arlington, TX (Metro)"
76134,"Dallas-Fort Worth-Arlington, TX (Metro)"
76135,"Dallas-Fort Worth-Arlington, TX (Metro)"
76137,"Dallas-Fort Worth-Arlington, TX (Metro)"
76140,"Dallas-Fort Worth-Arlington, TX (Metro)"
76148,"Dallas-Fort Worth-Arlington, TX (Metro)"
76155,"Dallas-Fort Worth-Arlington, TX (Metro)"
76164,"Dallas-Fort Worth-Arlington, TX (Metro)"
76177,"Dallas-Fort Worth-Arlington, TX (Metro)"
76179,"Dallas-Fort Worth-Arlington, TX (Metro)"
76180,"Dallas-Fort Worth-Arlington, TX (Metro)"
76182,"Dallas-Fort Worth-Arlington, TX (Metro)"
76201,"Dallas-Fort Worth-Arlington, TX (Metro)"
76205,"Dallas-Fort Worth-Arlington, TX (Metro)"
76207,"Dallas-Fort Worth-Arlington, TX (Metro)"
76208,"Dallas-Fort Worth-Arlington, TX (Metro)"
76209,"Dallas-Fort Worth-Arlington, TX (Metro)"
76210,"Dallas-Fort Worth-Arlington, TX (Metro)"
76225,"Dallas-Fort Worth-Arlington, TX (Metro)"
76226,"Dallas-Fort Worth-Arlington, TX (Metro)"
76227,"Dallas-Fort Worth-Arlington, TX (Metro)"
76228, 
76228,"Wichita Falls, TX (Metro)"
76230, 
76230,"Wichita Falls, TX (Metro)"
76233,"Gainesville, TX (Micro)"
76233,"Sherman-Denison, TX (Metro)"
76234,"Dallas-Fort Worth-Arlington, TX (Metro)"
76234,"Gainesville, TX (Micro)"
76238,"Gainesville, TX (Micro)"
76239, 
76239,"Gainesville, TX (Micro)"
76240,"Gainesville, TX (Micro)"
76244,"Dallas-Fort Worth-Arlington, TX (Metro)"
76245,"Sherman-Denison, TX (Metro)"
76247,"Dallas-Fort Worth-Arlington, TX (Metro)"
76248,"Dallas-Fort Worth-Arlington, TX (Metro)"
76249,"Dallas-Fort Worth-Arlington, TX (Metro)"
76250,"Gainesville, TX (Micro)"
76251, 
76252,"Gainesville, TX (Micro)"
76253,"Gainesville, TX (Micro)"
76255, 
76258,"Dallas-Fort Worth-Arlington, TX (Metro)"
76258,"Sherman-Denison, TX (Metro)"
76259,"Dallas-Fort Worth-Arlington, TX (Metro)"
76261, 
76261,"Wichita Falls, TX (Metro)"
76262,"Dallas-Fort Worth-Arlington, TX (Metro)"
76263,"Gainesville, TX (Micro)"
76264,"Sherman-Denison, TX (Metro)"
76265, 
76265,"Gainesville, TX (Micro)"
76266,"Dallas-Fort Worth-Arlington, TX (Metro)"
76266,"Gainesville, TX (Micro)"
76268,"Sherman-Denison, TX (Metro)"
76270, 
76270,"Dallas-Fort Worth-Arlington, TX (Metro)"
76271,"Gainesville, TX (Micro)"
76271,"Sherman-Denison, TX (Metro)"
76272,"Dallas-Fort Worth-Arlington, TX (Metro)"
76272,"Gainesville, TX (Micro)"
76273,"Gainesville, TX (Micro)"
76273,"Sherman-Denison, TX (Metro)"
76301,"Wichita Falls, TX (Metro)"
76302,"Wichita Falls, TX (Metro)"
76305,"Wichita Falls, TX (Metro)"
76306,"Wichita Falls, TX (Metro)"
76308,"Wichita Falls, TX (Metro)"
76309,"Wichita Falls, TX (Metro)"
76310,"Wichita Falls, TX (Metro)"
76311,"Wichita Falls, TX (Metro)"
76351,"Wichita Falls, TX (Metro)"
76354,"Wichita Falls, TX (Metro)"
76357,"Wichita Falls, TX (Metro)"
76360,"Vernon, TX (Micro)"
76360,"Wichita Falls, TX (Metro)"
76363, 
76364,"Vernon, TX (Micro)"
76365, 
76365,"Wichita Falls, TX (Metro)"
76366,"Wichita Falls, TX (Metro)"
76367,"Wichita Falls, TX (Metro)"
76370,"Wichita Falls, TX (Metro)"
76371, 
76372, 
76373,"Vernon, TX (Micro)"
76374, 
76374,"Wichita Falls, TX (Metro)"
76377,"Wichita Falls, TX (Metro)"
76379,"Wichita Falls, TX (Metro)"
76380, 
76384, 
76384,"Vernon, TX (Micro)"
76388, 
76389, 
76389,"Wichita Falls, TX (Metro)"
76401,"Stephenville, TX (Micro)"
76402,"Stephenville, TX (Micro)"
76424, 
76426, 
76426,"Dallas-Fort Worth-Arlington, TX (Metro)"
76427, 
76429, 
76429,"Mineral Wells, TX (Micro)"
76430, 
76431, 
76431,"Dallas-Fort Worth-Arlington, TX (Metro)"
76432, 
76432,"Brownwood, TX (Micro)"
76433,"Dallas-Fort Worth-Arlington, TX (Metro)"
76433,"Stephenville, TX (Micro)"
76435, 
76436, 
76437, 
76437,"Abilene, TX (Metro)"
76442, 
76443, 
76443,"Abilene, TX (Metro)"
76443,"Brownwood, TX (Micro)"
76444, 
76445, 
76445,"Stephenville, TX (Micro)"
76446, 
76446,"Stephenville, TX (Micro)"
76448, 
76449,"Mineral Wells, TX (Micro)"
76450, 
76450,"Mineral Wells, TX (Micro)"
76452, 
76453,"Mineral Wells, TX (Micro)"
76453,"Stephenville, TX (Micro)"
76454, 
76455, 
76457, 
76457,"Stephenville, TX (Micro)"
76458, 
76459, 
76460, 
76462,"Dallas-Fort Worth-Arlington, TX (Metro)"
76462,"Mineral Wells, TX (Micro)"
76462,"Stephenville, TX (Micro)"
76463,"Mineral Wells, TX (Micro)"
76463,"Stephenville, TX (Micro)"
76464, 
76464,"Abilene, TX (Metro)"
76466, 
76469,"Abilene, TX (Metro)"
76470, 
76471, 
76471,"Brownwood, TX (Micro)"
76472,"Mineral Wells, TX (Micro)"
76474, 
76474,"Brownwood, TX (Micro)"
76475, 
76475,"Mineral Wells, TX (Micro)"
76476,"Dallas-Fort Worth-Arlington, TX (Metro)"
76481, 
76483, 
76484,"Mineral Wells, TX (Micro)"
76486, 
76486,"Dallas-Fort Worth-Arlington, TX (Metro)"
76486,"Mineral Wells, TX (Micro)"
76487, 
76487,"Dallas-Fort Worth-Arlington, TX (Metro)"
76490,"Dallas-Fort Worth-Arlington, TX (Metro)"
76491, 
76501,"Killeen-Temple, TX (Metro)"
76502,"Killeen-Temple, TX (Metro)"
76504,"Killeen-Temple, TX (Metro)"
76508,"Killeen-Temple, TX (Metro)"
76511, 
76511,"Austin-Round Rock, TX (Metro)"
76511,"Killeen-Temple, TX (Metro)"
76513,"Killeen-Temple, TX (Metro)"
76518, 
76519, 
76519,"Killeen-Temple, TX (Metro)"
76519,"Waco, TX (Metro)"
76520, 
76522,"Killeen-Temple, TX (Metro)"
76523, 
76524,"Waco, TX (Metro)"
76525, 
76525,"Killeen-Temple, TX (Metro)"
76527, 
76527,"Austin-Round Rock, TX (Metro)"
76527,"Killeen-Temple, TX (Metro)"
76528,"Killeen-Temple, TX (Metro)"
76530,"Austin-Round Rock, TX (Metro)"
76531, 
76534, 
76534,"Killeen-Temple, TX (Metro)"
76537,"Austin-Round Rock, TX (Metro)"
76538, 
76538,"Killeen-Temple, TX (Metro)"
76539, 
76539,"Killeen-Temple, TX (Metro)"
76541,"Killeen-Temple, TX (Metro)"
76542,"Killeen-Temple, TX (Metro)"
76543,"Killeen-Temple, TX (Metro)"
76544,"Killeen-Temple, TX (Metro)"
76548,"Killeen-Temple, TX (Metro)"
76549, 
76549,"Killeen-Temple, TX (Metro)"
76550, 
76550,"Killeen-Temple, TX (Metro)"
76554,"Killeen-Temple, TX (Metro)"
76556, 
76557,"Killeen-Temple, TX (Metro)"
76557,"Waco, TX (Metro)"
76559,"Killeen-Temple, TX (Metro)"
76561,"Killeen-Temple, TX (Metro)"
76565, 
76566, 
76566,"Killeen-Temple, TX (Metro)"
76567, 
76567,"College Station-Bryan, TX (Metro)"
76569, 
76569,"Killeen-Temple, TX (Metro)"
76570, 
76570,"Waco, TX (Metro)"
76571,"Killeen-Temple, TX (Metro)"
76573,"Austin-Round Rock, TX (Metro)"
76574,"Austin-Round Rock, TX (Metro)"
76577, 
76577,"Austin-Round Rock, TX (Metro)"
76578,"Austin-Round Rock, TX (Metro)"
76579,"Killeen-Temple, TX (Metro)"
76579,"Waco, TX (Metro)"
76596,"Killeen-Temple, TX (Metro)"
76597,"Killeen-Temple, TX (Metro)"
76598,"Killeen-Temple, TX (Metro)"
76599,"Killeen-Temple, TX (Metro)"
76621, 
76622, 
76623,"Dallas-Fort Worth-Arlington, TX (Metro)"
76624,"Waco, TX (Metro)"
76626,"Corsicana, TX (Micro)"
76627, 
76628, 
76629,"College Station-Bryan, TX (Metro)"
76629,"Waco, TX (Metro)"
76630,"Waco, TX (Metro)"
76631, 
76632,"Waco, TX (Metro)"
76633, 
76633,"Waco, TX (Metro)"
76634, 
76634,"Killeen-Temple, TX (Metro)"
76635, 
76636, 
76637, 
76638,"Waco, TX (Metro)"
76639,"Corsicana, TX (Micro)"
76640,"Waco, TX (Metro)"
76641,"Corsicana, TX (Micro)"
76642, 
76643,"Waco, TX (Metro)"
76645, 
76648, 
76648,"Corsicana, TX (Micro)"
76649, 
76649,"Stephenville, TX (Micro)"
76650, 
76651,"Dallas-Fort Worth-Arlington, TX (Metro)"
76652, 
76653, 
76653,"College Station-Bryan, TX (Metro)"
76653,"Waco, TX (Metro)"
76654,"Waco, TX (Metro)"
76655,"Waco, TX (Metro)"
76656,"Waco, TX (Metro)"
76657,"Killeen-Temple, TX (Metro)"
76657,"Waco, TX (Metro)"
76660, 
76661,"Waco, TX (Metro)"
76664, 
76664,"Waco, TX (Metro)"
76665, 
76666, 
76667, 
76670, 
76670,"Dallas-Fort Worth-Arlington, TX (Metro)"
76671, 
76673, 
76673,"Waco, TX (Metro)"
76676, 
76678, 
76679,"Corsicana, TX (Micro)"
76680,"Waco, TX (Metro)"
76681,"Corsicana, TX (Micro)"
76682,"Waco, TX (Metro)"
76685,"Waco, TX (Metro)"
76686, 
76687, 
76687,"College Station-Bryan, TX (Metro)"
76687,"Waco, TX (Metro)"
76689, 
76689,"Killeen-Temple, TX (Metro)"
76689,"Waco, TX (Metro)"
76690, 
76691, 
76691,"Waco, TX (Metro)"
76692, 
76693, 
76701,"Waco, TX (Metro)"
76704,"Waco, TX (Metro)"
76705,"Waco, TX (Metro)"
76706,"Waco, TX (Metro)"
76707,"Waco, TX (Metro)"
76708,"Waco, TX (Metro)"
76710,"Waco, TX (Metro)"
76711,"Waco, TX (Metro)"
76712,"Waco, TX (Metro)"
76798,"Waco, TX (Metro)"
76801, 
76801,"Brownwood, TX (Micro)"
76802,"Brownwood, TX (Micro)"
76820, 
76821, 
76823, 
76823,"Brownwood, TX (Micro)"
76824, 
76825, 
76827,"Brownwood, TX (Micro)"
76828, 
76831, 
76832, 
76834, 
76836, 
76837, 
76841, 
76842, 
76844, 
76844,"Killeen-Temple, TX (Metro)"
76845, 
76848, 
76849, 
76852, 
76853, 
76853,"Killeen-Temple, TX (Metro)"
76854, 
76856, 
76857, 
76857,"Brownwood, TX (Micro)"
76858, 
76859, 
76861, 
76861,"San Angelo, TX (Metro)"
76862, 
76864, 
76865, 
76866, 
76869, 
76870, 
76871, 
76872, 
76873, 
76874, 
76875, 
76877, 
76878, 
76882, 
76884, 
76885, 
76887, 
76888, 
76890, 
76890,"Brownwood, TX (Micro)"
76901,"San Angelo, TX (Metro)"
76903,"San Angelo, TX (Metro)"
76904,"San Angelo, TX (Metro)"
76905,"San Angelo, TX (Metro)"
76908,"San Angelo, TX (Metro)"
76930,"San Angelo, TX (Metro)"
76932, 
76933, 
76934,"San Angelo, TX (Metro)"
76935, 
76935,"San Angelo, TX (Metro)"
76936, 
76937,"San Angelo, TX (Metro)"
76939,"San Angelo, TX (Metro)"
76940,"San Angelo, TX (Metro)"
76941,"San Angelo, TX (Metro)"
76943, 
76943,"Del Rio, TX (Micro)"
76945, 
76949, 
76950, 
76950,"Del Rio, TX (Micro)"
76951, 
76953, 
76955,"San Angelo, TX (Metro)"
76957,"San Angelo, TX (Metro)"
76958,"San Angelo, TX (Metro)"
77002,"Houston-The Woodlands-Sugar Land, TX (Metro)"
77003,"Houston-The Woodlands-Sugar Land, TX (Metro)"
77004,"Houston-The Woodlands-Sugar Land, TX (Metro)"
77005,"Houston-The Woodlands-Sugar Land, TX (Metro)"
77006,"Houston-The Woodlands-Sugar Land, TX (Metro)"
77007,"Houston-The Woodlands-Sugar Land, TX (Metro)"
77008,"Houston-The Woodlands-Sugar Land, TX (Metro)"
77009,"Houston-The Woodlands-Sugar Land, TX (Metro)"
77010,"Houston-The Woodlands-Sugar Land, TX (Metro)"
77011,"Houston-The Woodlands-Sugar Land, TX (Metro)"
77012,"Houston-The Woodlands-Sugar Land, TX (Metro)"
77013,"Houston-The Woodlands-Sugar Land, TX (Metro)"
77014,"Houston-The Woodlands-Sugar Land, TX (Metro)"
77015,"Houston-The Woodlands-Sugar Land, TX (Metro)"
77016,"Houston-The Woodlands-Sugar Land, TX (Metro)"
77017,"Houston-The Woodlands-Sugar Land, TX (Metro)"
77018,"Houston-The Woodlands-Sugar Land, TX (Metro)"
77019,"Houston-The Woodlands-Sugar Land, TX (Metro)"
77020,"Houston-The Woodlands-Sugar Land, TX (Metro)"
77021,"Houston-The Woodlands-Sugar Land, TX (Metro)"
